,order_id,order_date,delivery_date,customer_name,gender,age,city,state,product_id,price_per_unit,quantity,total_price,product_ID,product_type,product_name,size,colour,price,stock,description,time_arrivale,cumulative
2383,483,2021-03-15,2021-03-20,Selestina Dauber,Polygender,44,Port Aliview,Western Australia,779,91,3,273,779,Jacket,Pullover,XL,orange,114,69,"A orange coloured, XL sized, Pullover Jacket",5,488371
2384,483,2021-03-15,2021-03-20,Selestina Dauber,Polygender,44,Port Aliview,Western Australia,812,117,1,117,812,Jacket,Shearling,M,orange,95,45,"A orange coloured, M sized, Shearling Jacket",5,488488
2385,483,2021-03-15,2021-03-20,Selestina Dauber,Polygender,44,Port Aliview,Western Australia,1188,99,1,99,1188,Trousers,High-Waisted,L,violet,98,68,"A violet coloured, L sized, High-Waisted Trousers",5,488587
2386,483,2021-03-15,2021-03-20,Selestina Dauber,Polygender,44,Port Aliview,Western Australia,415,119,1,119,415,Shirt,Casual Slim Fit,XS,violet,113,55,"A violet coloured, XS sized, Casual Slim Fit Shirt",5,488706
2387,483,2021-03-15,2021-03-20,Selestina Dauber,Polygender,44,Port Aliview,Western Australia,505,102,2,204,505,Jacket,Windbreaker,XS,green,109,57,"A green coloured, XS sized, Windbreaker Jacket",5,488910
2388,484,2021-05-05,2021-05-31,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,981,106,3,318,981,Trousers,Wool,S,red,111,65,"A red coloured, S sized, Wool Trousers",26,489228
2389,485,2021-01-08,2021-01-28,Ginnie Glasheen,Polygender,77,West Stella,South Australia,1065,93,2,186,1065,Trousers,Joggers,XS,green,94,77,"A green coloured, XS sized, Joggers Trousers",20,489414
2390,486,2021-04-27,2021-05-08,Pietro Duling,Female,36,Shieldschester,Tasmania,358,94,3,282,358,Shirt,Henley,L,orange,92,77,"A orange coloured, L sized, Henley Shirt",11,489696
2391,486,2021-04-27,2021-05-08,Pietro Duling,Female,36,Shieldschester,Tasmania,1184,99,1,99,1184,Trousers,High-Waisted,XL,indigo,98,57,"A indigo coloured, XL sized, High-Waisted Trousers",11,489795
2392,486,2021-04-27,2021-05-08,Pietro Duling,Female,36,Shieldschester,Tasmania,1052,93,3,279,1052,Trousers,Joggers,M,red,94,43,"A red coloured, M sized, Joggers Trousers",11,490074
2393,486,2021-04-27,2021-05-08,Pietro Duling,Female,36,Shieldschester,Tasmania,359,94,1,94,359,Shirt,Henley,XL,orange,92,52,"A orange coloured, XL sized, Henley Shirt",11,490168
2394,487,2021-01-09,2021-02-05,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,758,109,2,218,758,Jacket,Peacoat,L,blue,102,64,"A blue coloured, L sized, Peacoat Jacket",27,490386
2395,487,2021-01-09,2021-02-05,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,851,113,2,226,851,Trousers,Chinos,S,yellow,100,40,"A yellow coloured, S sized, Chinos Trousers",27,490612
2396,487,2021-01-09,2021-02-05,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,906,94,2,188,906,Trousers,Cords,S,violet,113,65,"A violet coloured, S sized, Cords Trousers",27,490800
2397,487,2021-01-09,2021-02-05,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,1103,115,1,115,1103,Trousers,Cropped,L,green,99,55,"A green coloured, L sized, Cropped Trousers",27,490915
2398,487,2021-01-09,2021-02-05,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,676,113,1,113,676,Jacket,Parka,S,yellow,119,80,"A yellow coloured, S sized, Parka Jacket",27,491028
2399,487,2021-01-09,2021-02-05,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,329,109,1,109,329,Shirt,Mandarin Collar,XL,yellow,108,43,"A yellow coloured, XL sized, Mandarin Collar Shirt",27,491137
2400,487,2021-01-09,2021-02-05,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,814,117,2,234,814,Jacket,Shearling,XL,orange,95,60,"A orange coloured, XL sized, Shearling Jacket",27,491371
2401,488,2021-10-01,2021-10-26,Olympia Stobbs,Female,23,Reillyborough,Victoria,529,98,3,294,529,Jacket,Leather,XL,red,113,52,"A red coloured, XL sized, Leather Jacket",25,491665
2402,488,2021-10-01,2021-10-26,Olympia Stobbs,Female,23,Reillyborough,Victoria,42,104,1,104,42,Shirt,Dress,M,orange,119,53,"A orange coloured, M sized, Dress Shirt",25,491769
2403,488,2021-10-01,2021-10-26,Olympia Stobbs,Female,23,Reillyborough,Victoria,1077,93,3,279,1077,Trousers,Joggers,M,indigo,94,66,"A indigo coloured, M sized, Joggers Trousers",25,492048
2404,488,2021-10-01,2021-10-26,Olympia Stobbs,Female,23,Reillyborough,Victoria,853,113,2,226,853,Trousers,Chinos,L,yellow,100,65,"A yellow coloured, L sized, Chinos Trousers",25,492274
2405,488,2021-10-01,2021-10-26,Olympia Stobbs,Female,23,Reillyborough,Victoria,1157,99,2,198,1157,Trousers,High-Waisted,M,red,98,59,"A red coloured, M sized, High-Waisted Trousers",25,492472
2406,489,2021-08-30,2021-09-21,Angela Kester,Male,62,Chloeville,South Australia,74,118,3,354,74,Shirt,Flannel,XL,red,96,72,"A red coloured, XL sized, Flannel Shirt",22,492826
2407,489,2021-08-30,2021-09-21,Angela Kester,Male,62,Chloeville,South Australia,954,97,1,97,954,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers",22,492923
2408,489,2021-08-30,2021-09-21,Angela Kester,Male,62,Chloeville,South Australia,798,91,3,273,798,Jacket,Pullover,L,indigo,114,50,"A indigo coloured, L sized, Pullover Jacket",22,493196
2409,489,2021-08-30,2021-09-21,Angela Kester,Male,62,Chloeville,South Australia,770,91,2,182,770,Jacket,Pullover,XS,red,114,54,"A red coloured, XS sized, Pullover Jacket",22,493378
2410,489,2021-08-30,2021-09-21,Angela Kester,Male,62,Chloeville,South Australia,1062,93,2,186,1062,Trousers,Joggers,M,yellow,94,72,"A yellow coloured, M sized, Joggers Trousers",22,493564
2411,489,2021-08-30,2021-09-21,Angela Kester,Male,62,Chloeville,South Australia,339,109,1,109,339,Shirt,Mandarin Collar,XL,blue,108,71,"A blue coloured, XL sized, Mandarin Collar Shirt",22,493673
2412,490,2021-09-15,2021-09-29,Edithe Yitshak,Genderfluid,23,Kaifort,Victoria,246,95,3,285,246,Shirt,Polo,S,red,117,60,"A red coloured, S sized, Polo Shirt",14,493958
2413,490,2021-09-15,2021-09-29,Edithe Yitshak,Genderfluid,23,Kaifort,Victoria,1016,90,2,180,1016,Trousers,Relaxed Leg,S,red,95,70,"A red coloured, S sized, Relaxed Leg Trousers",14,494138
2414,490,2021-09-15,2021-09-29,Edithe Yitshak,Genderfluid,23,Kaifort,Victoria,1206,105,2,210,1206,Trousers,Pleated,S,green,90,55,"A green coloured, S sized, Pleated Trousers",14,494348
2415,491,2021-02-24,2021-03-18,Gusty Smallacombe,Female,49,North Avabury,South Australia,923,96,1,96,923,Trousers,Drawstring,L,yellow,104,68,"A yellow coloured, L sized, Drawstring Trousers",22,494444
2416,491,2021-02-24,2021-03-18,Gusty Smallacombe,Female,49,North Avabury,South Australia,663,93,2,186,663,Jacket,Coach,L,violet,115,80,"A violet coloured, L sized, Coach Jacket",22,494630
2417,491,2021-02-24,2021-03-18,Gusty Smallacombe,Female,49,North Avabury,South Australia,843,113,1,113,843,Trousers,Chinos,L,red,100,44,"A red coloured, L sized, Chinos Trousers",22,494743
2418,491,2021-02-24,2021-03-18,Gusty Smallacombe,Female,49,North Avabury,South Australia,816,117,3,351,816,Jacket,Shearling,S,yellow,95,48,"A yellow coloured, S sized, Shearling Jacket",22,495094
2419,491,2021-02-24,2021-03-18,Gusty Smallacombe,Female,49,North Avabury,South Australia,1256,112,2,224,1256,Trousers,Tracksuit Bottoms,S,violet,91,48,"A violet coloured, S sized, Tracksuit Bottoms Trousers",22,495318
2420,492,2021-07-24,2021-08-07,Gallard Mangan,Bigender,64,Chloeville,Tasmania,1043,90,3,270,1043,Trousers,Relaxed Leg,L,indigo,95,48,"A indigo coloured, L sized, Relaxed Leg Trousers",14,495588
2421,492,2021-07-24,2021-08-07,Gallard Mangan,Bigender,64,Chloeville,Tasmania,379,94,3,282,379,Shirt,Henley,XL,indigo,92,52,"A indigo coloured, XL sized, Henley Shirt",14,495870
2422,492,2021-07-24,2021-08-07,Gallard Mangan,Bigender,64,Chloeville,Tasmania,1205,105,2,210,1205,Trousers,Pleated,XS,green,90,58,"A green coloured, XS sized, Pleated Trousers",14,496080
2423,492,2021-07-24,2021-08-07,Gallard Mangan,Bigender,64,Chloeville,Tasmania,837,117,1,117,837,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket",14,496197
2424,492,2021-07-24,2021-08-07,Gallard Mangan,Bigender,64,Chloeville,Tasmania,1023,90,1,90,1023,Trousers,Relaxed Leg,L,orange,95,78,"A orange coloured, L sized, Relaxed Leg Trousers",14,496287
2425,492,2021-07-24,2021-08-07,Gallard Mangan,Bigender,64,Chloeville,Tasmania,630,93,2,186,630,Jacket,Coach,XS,red,115,71,"A red coloured, XS sized, Coach Jacket",14,496473
2426,492,2021-07-24,2021-08-07,Gallard Mangan,Bigender,64,Chloeville,Tasmania,31,96,3,288,31,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt",14,496761
2427,493,2021-04-24,2021-05-03,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,578,100,3,300,578,Jacket,Bomber,L,green,90,78,"A green coloured, L sized, Bomber Jacket",9,497061
2428,493,2021-04-24,2021-05-03,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,466,118,3,354,466,Jacket,Puffer,S,yellow,110,48,"A yellow coloured, S sized, Puffer Jacket",9,497415
2429,493,2021-04-24,2021-05-03,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,1129,102,3,306,1129,Trousers,Cargo Pants,XL,orange,106,61,"A orange coloured, XL sized, Cargo Pants Trousers",9,497721
2430,493,2021-04-24,2021-05-03,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,274,95,1,95,274,Shirt,Polo,XL,indigo,117,56,"A indigo coloured, XL sized, Polo Shirt",9,497816
2431,493,2021-04-24,2021-05-03,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,148,91,3,273,148,Shirt,Linen,L,orange,116,73,"A orange coloured, L sized, Linen Shirt",9,498089
2432,493,2021-04-24,2021-05-03,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,756,109,1,109,756,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket",9,498198
2433,494,2021-07-31,2021-08-15,Meryl Neeson,Non-binary,73,Port Molly,Tasmania,409,119,3,357,409,Shirt,Casual Slim Fit,XL,blue,113,68,"A blue coloured, XL sized, Casual Slim Fit Shirt",15,498555
2434,494,2021-07-31,2021-08-15,Meryl Neeson,Non-binary,73,Port Molly,Tasmania,475,118,3,354,475,Jacket,Puffer,XS,blue,110,57,"A blue coloured, XS sized, Puffer Jacket",15,498909
2435,494,2021-07-31,2021-08-15,Meryl Neeson,Non-binary,73,Port Molly,Tasmania,469,118,3,354,469,Jacket,Puffer,XL,yellow,110,65,"A yellow coloured, XL sized, Puffer Jacket",15,499263
2436,494,2021-07-31,2021-08-15,Meryl Neeson,Non-binary,73,Port Molly,Tasmania,608,112,2,224,608,Jacket,Cardigan,L,yellow,118,50,"A yellow coloured, L sized, Cardigan Jacket",15,499487
2437,494,2021-07-31,2021-08-15,Meryl Neeson,Non-binary,73,Port Molly,Tasmania,491,102,1,102,491,Jacket,Windbreaker,S,red,109,54,"A red coloured, S sized, Windbreaker Jacket",15,499589
2438,494,2021-07-31,2021-08-15,Meryl Neeson,Non-binary,73,Port Molly,Tasmania,502,102,3,306,502,Jacket,Windbreaker,M,yellow,109,52,"A yellow coloured, M sized, Windbreaker Jacket",15,499895
2439,494,2021-07-31,2021-08-15,Meryl Neeson,Non-binary,73,Port Molly,Tasmania,450,107,2,214,450,Jacket,Denim,XS,violet,92,65,"A violet coloured, XS sized, Denim Jacket",15,500109
2440,494,2021-07-31,2021-08-15,Meryl Neeson,Non-binary,73,Port Molly,Tasmania,389,119,3,357,389,Shirt,Casual Slim Fit,XL,red,113,47,"A red coloured, XL sized, Casual Slim Fit Shirt",15,500466
2441,495,2021-08-10,2021-08-19,Justin Marden,Bigender,31,Port Ashtonhaven,Queensland,779,91,3,273,779,Jacket,Pullover,XL,orange,114,69,"A orange coloured, XL sized, Pullover Jacket",9,500739
2442,495,2021-08-10,2021-08-19,Justin Marden,Bigender,31,Port Ashtonhaven,Queensland,363,94,2,188,363,Shirt,Henley,L,yellow,92,62,"A yellow coloured, L sized, Henley Shirt",9,500927
2443,495,2021-08-10,2021-08-19,Justin Marden,Bigender,31,Port Ashtonhaven,Queensland,819,117,1,117,819,Jacket,Shearling,XL,yellow,95,63,"A yellow coloured, XL sized, Shearling Jacket",9,501044
2444,496,2021-06-17,2021-06-27,Ranna Paolillo,Polygender,53,Zacharybury,Northern Territory,437,107,1,107,437,Jacket,Denim,M,green,92,79,"A green coloured, M sized, Denim Jacket",10,501151
2445,496,2021-06-17,2021-06-27,Ranna Paolillo,Polygender,53,Zacharybury,Northern Territory,1254,112,2,224,1254,Trousers,Tracksuit Bottoms,XL,indigo,91,54,"A indigo coloured, XL sized, Tracksuit Bottoms Trousers",10,501375
2446,496,2021-06-17,2021-06-27,Ranna Paolillo,Polygender,53,Zacharybury,Northern Territory,411,119,3,357,411,Shirt,Casual Slim Fit,S,indigo,113,65,"A indigo coloured, S sized, Casual Slim Fit Shirt",10,501732
2447,496,2021-06-17,2021-06-27,Ranna Paolillo,Polygender,53,Zacharybury,Northern Territory,843,113,2,226,843,Trousers,Chinos,L,red,100,44,"A red coloured, L sized, Chinos Trousers",10,501958
2448,496,2021-06-17,2021-06-27,Ranna Paolillo,Polygender,53,Zacharybury,Northern Territory,1222,105,3,315,1222,Trousers,Pleated,M,violet,90,45,"A violet coloured, M sized, Pleated Trousers",10,502273
2449,496,2021-06-17,2021-06-27,Ranna Paolillo,Polygender,53,Zacharybury,Northern Territory,1173,99,1,99,1173,Trousers,High-Waisted,L,green,98,75,"A green coloured, L sized, High-Waisted Trousers",10,502372
2450,497,2021-07-07,2021-07-09,Shelden Tinline,Agender,22,East Emily,Tasmania,968,97,1,97,968,Trousers,Slim-Fit,L,blue,119,49,"A blue coloured, L sized, Slim-Fit Trousers",2,502469
2451,497,2021-07-07,2021-07-09,Shelden Tinline,Agender,22,East Emily,Tasmania,332,109,3,327,332,Shirt,Mandarin Collar,M,green,108,57,"A green coloured, M sized, Mandarin Collar Shirt",2,502796
2452,498,2021-07-15,2021-07-23,Malory Emmison,Male,51,Lake Nicholasfort,Australian Capital Territory,323,109,2,218,323,Shirt,Mandarin Collar,L,orange,108,56,"A orange coloured, L sized, Mandarin Collar Shirt",8,503014
2453,498,2021-07-15,2021-07-23,Malory Emmison,Male,51,Lake Nicholasfort,Australian Capital Territory,1042,90,1,90,1042,Trousers,Relaxed Leg,M,indigo,95,45,"A indigo coloured, M sized, Relaxed Leg Trousers",8,503104
2454,498,2021-07-15,2021-07-23,Malory Emmison,Male,51,Lake Nicholasfort,Australian Capital Territory,132,92,2,184,132,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt",8,503288
2455,498,2021-07-15,2021-07-23,Malory Emmison,Male,51,Lake Nicholasfort,Australian Capital Territory,1116,115,1,115,1116,Trousers,Cropped,S,violet,99,66,"A violet coloured, S sized, Cropped Trousers",8,503403
2456,499,2021-10-24,2021-10-26,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,180,98,1,98,180,Shirt,Camp Collared,XS,orange,112,52,"A orange coloured, XS sized, Camp Collared Shirt",2,503501
2457,499,2021-10-24,2021-10-26,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,1022,90,1,90,1022,Trousers,Relaxed Leg,M,orange,95,74,"A orange coloured, M sized, Relaxed Leg Trousers",2,503591
2458,499,2021-10-24,2021-10-26,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,17,96,2,192,17,Shirt,Oxford Cloth,M,green,114,60,"A green coloured, M sized, Oxford Cloth Shirt",2,503783
2459,499,2021-10-24,2021-10-26,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,1217,105,3,315,1217,Trousers,Pleated,M,indigo,90,48,"A indigo coloured, M sized, Pleated Trousers",2,504098
2460,499,2021-10-24,2021-10-26,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,96,118,3,354,96,Shirt,Flannel,S,indigo,96,74,"A indigo coloured, S sized, Flannel Shirt",2,504452
2461,499,2021-10-24,2021-10-26,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,1104,115,3,345,1104,Trousers,Cropped,XL,green,99,49,"A green coloured, XL sized, Cropped Trousers",2,504797
2462,499,2021-10-24,2021-10-26,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,889,94,3,282,889,Trousers,Cords,XL,yellow,113,65,"A yellow coloured, XL sized, Cords Trousers",2,505079
2463,499,2021-10-24,2021-10-26,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,132,92,3,276,132,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt",2,505355
2464,500,2021-01-15,2021-01-24,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,1169,99,1,99,1169,Trousers,High-Waisted,XL,yellow,98,78,"A yellow coloured, XL sized, High-Waisted Trousers",9,505454
2465,500,2021-01-15,2021-01-24,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,112,92,2,184,112,Shirt,Denim,M,orange,115,50,"A orange coloured, M sized, Denim Shirt",9,505638
2466,500,2021-01-15,2021-01-24,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,100,118,2,236,100,Shirt,Flannel,XS,violet,96,72,"A violet coloured, XS sized, Flannel Shirt",9,505874
2467,500,2021-01-15,2021-01-24,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,284,105,2,210,284,Shirt,Cuban Collar,XL,red,93,65,"A red coloured, XL sized, Cuban Collar Shirt",9,506084
2468,500,2021-01-15,2021-01-24,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,1012,106,2,212,1012,Trousers,Wool,M,violet,111,51,"A violet coloured, M sized, Wool Trousers",9,506296
2469,500,2021-01-15,2021-01-24,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,965,97,1,97,965,Trousers,Slim-Fit,XS,blue,119,55,"A blue coloured, XS sized, Slim-Fit Trousers",9,506393
2470,500,2021-01-15,2021-01-24,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,943,96,1,96,943,Trousers,Drawstring,L,violet,104,62,"A violet coloured, L sized, Drawstring Trousers",9,506489
2471,501,2021-02-16,2021-02-25,Stephen MacAleese,Agender,43,Lake Aiden,Northern Territory,227,106,1,106,227,Shirt,Chambray,M,green,105,56,"A green coloured, M sized, Chambray Shirt",9,506595
2472,501,2021-02-16,2021-02-25,Stephen MacAleese,Agender,43,Lake Aiden,Northern Territory,1082,93,2,186,1082,Trousers,Joggers,M,violet,94,72,"A violet coloured, M sized, Joggers Trousers",9,506781
2473,501,2021-02-16,2021-02-25,Stephen MacAleese,Agender,43,Lake Aiden,Northern Territory,1029,90,2,180,1029,Trousers,Relaxed Leg,XL,yellow,95,54,"A yellow coloured, XL sized, Relaxed Leg Trousers",9,506961
2474,501,2021-02-16,2021-02-25,Stephen MacAleese,Agender,43,Lake Aiden,Northern Territory,193,98,1,98,193,Shirt,Camp Collared,L,green,112,80,"A green coloured, L sized, Camp Collared Shirt",9,507059
2475,501,2021-02-16,2021-02-25,Stephen MacAleese,Agender,43,Lake Aiden,Northern Territory,409,119,3,357,409,Shirt,Casual Slim Fit,XL,blue,113,68,"A blue coloured, XL sized, Casual Slim Fit Shirt",9,507416
2476,501,2021-02-16,2021-02-25,Stephen MacAleese,Agender,43,Lake Aiden,Northern Territory,737,109,2,218,737,Jacket,Peacoat,M,red,102,59,"A red coloured, M sized, Peacoat Jacket",9,507634
2477,501,2021-02-16,2021-02-25,Stephen MacAleese,Agender,43,Lake Aiden,Northern Territory,808,117,1,117,808,Jacket,Shearling,L,red,95,40,"A red coloured, L sized, Shearling Jacket",9,507751
2478,501,2021-02-16,2021-02-25,Stephen MacAleese,Agender,43,Lake Aiden,Northern Territory,667,113,1,113,667,Jacket,Parka,M,red,119,56,"A red coloured, M sized, Parka Jacket",9,507864
2479,502,2021-02-18,2021-03-07,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,254,95,3,285,254,Shirt,Polo,XL,orange,117,43,"A orange coloured, XL sized, Polo Shirt",17,508149
2480,502,2021-02-18,2021-03-07,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,978,97,2,194,978,Trousers,Slim-Fit,L,violet,119,58,"A violet coloured, L sized, Slim-Fit Trousers",17,508343
2481,502,2021-02-18,2021-03-07,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,1199,105,3,315,1199,Trousers,Pleated,XL,orange,90,69,"A orange coloured, XL sized, Pleated Trousers",17,508658
2482,502,2021-02-18,2021-03-07,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,1107,115,3,345,1107,Trousers,Cropped,M,blue,99,56,"A blue coloured, M sized, Cropped Trousers",17,509003
2483,502,2021-02-18,2021-03-07,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,7,96,2,192,7,Shirt,Oxford Cloth,M,orange,114,77,"A orange coloured, M sized, Oxford Cloth Shirt",17,509195
2484,502,2021-02-18,2021-03-07,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,720,119,1,119,720,Jacket,Trench Coat,XS,blue,112,59,"A blue coloured, XS sized, Trench Coat Jacket",17,509314
2485,502,2021-02-18,2021-03-07,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,396,119,3,357,396,Shirt,Casual Slim Fit,S,yellow,113,45,"A yellow coloured, S sized, Casual Slim Fit Shirt",17,509671
2486,503,2021-08-19,2021-09-05,Judy Mesias,Male,70,Schneiderstad,New South Wales,1073,93,2,186,1073,Trousers,Joggers,L,blue,94,75,"A blue coloured, L sized, Joggers Trousers",17,509857
2487,503,2021-08-19,2021-09-05,Judy Mesias,Male,70,Schneiderstad,New South Wales,974,97,1,97,974,Trousers,Slim-Fit,XL,indigo,119,66,"A indigo coloured, XL sized, Slim-Fit Trousers",17,509954
2488,503,2021-08-19,2021-09-05,Judy Mesias,Male,70,Schneiderstad,New South Wales,526,98,3,294,526,Jacket,Leather,S,red,113,80,"A red coloured, S sized, Leather Jacket",17,510248
2489,503,2021-08-19,2021-09-05,Judy Mesias,Male,70,Schneiderstad,New South Wales,606,112,2,224,606,Jacket,Cardigan,S,yellow,118,79,"A yellow coloured, S sized, Cardigan Jacket",17,510472
2490,503,2021-08-19,2021-09-05,Judy Mesias,Male,70,Schneiderstad,New South Wales,336,109,2,218,336,Shirt,Mandarin Collar,S,blue,108,44,"A blue coloured, S sized, Mandarin Collar Shirt",17,510690
2491,503,2021-08-19,2021-09-05,Judy Mesias,Male,70,Schneiderstad,New South Wales,722,119,2,238,722,Jacket,Trench Coat,M,blue,112,46,"A blue coloured, M sized, Trench Coat Jacket",17,510928
2492,504,2021-01-13,2021-02-08,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,754,109,3,327,754,Jacket,Peacoat,XL,green,102,68,"A green coloured, XL sized, Peacoat Jacket",26,511255
2493,504,2021-01-13,2021-02-08,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,425,107,1,107,425,Jacket,Denim,XS,orange,92,60,"A orange coloured, XS sized, Denim Jacket",26,511362
2494,504,2021-01-13,2021-02-08,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,1068,93,2,186,1068,Trousers,Joggers,L,green,94,43,"A green coloured, L sized, Joggers Trousers",26,511548
2495,504,2021-01-13,2021-02-08,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,618,112,3,336,618,Jacket,Cardigan,L,blue,118,68,"A blue coloured, L sized, Cardigan Jacket",26,511884
2496,504,2021-01-13,2021-02-08,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,350,94,1,94,350,Shirt,Henley,XS,red,92,62,"A red coloured, XS sized, Henley Shirt",26,511978
2497,504,2021-01-13,2021-02-08,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,554,98,1,98,554,Jacket,Leather,XL,indigo,113,52,"A indigo coloured, XL sized, Leather Jacket",26,512076
2498,504,2021-01-13,2021-02-08,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,1086,115,3,345,1086,Trousers,Cropped,S,red,99,47,"A red coloured, S sized, Cropped Trousers",26,512421
2499,505,2021-08-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,Harveyside,Tasmania,1024,90,3,270,1024,Trousers,Relaxed Leg,XL,orange,95,80,"A orange coloured, XL sized, Relaxed Leg Trousers",10,512691
2500,505,2021-08-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,Harveyside,Tasmania,210,106,3,318,210,Shirt,Chambray,XS,red,105,48,"A red coloured, XS sized, Chambray Shirt",10,513009
2501,505,2021-08-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,Harveyside,Tasmania,1009,106,2,212,1009,Trousers,Wool,XL,indigo,111,51,"A indigo coloured, XL sized, Wool Trousers",10,513221
2502,505,2021-08-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,Harveyside,Tasmania,485,118,2,236,485,Jacket,Puffer,XS,violet,110,74,"A violet coloured, XS sized, Puffer Jacket",10,513457
2503,505,2021-08-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,Harveyside,Tasmania,736,109,1,109,736,Jacket,Peacoat,S,red,102,67,"A red coloured, S sized, Peacoat Jacket",10,513566
2504,505,2021-08-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,Harveyside,Tasmania,413,119,2,238,413,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt",10,513804
2505,506,2021-09-11,2021-09-27,Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,822,117,2,234,822,Jacket,Shearling,M,green,95,59,"A green coloured, M sized, Shearling Jacket",16,514038
2506,506,2021-09-11,2021-09-27,Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,839,117,2,234,839,Jacket,Shearling,XL,violet,95,70,"A violet coloured, XL sized, Shearling Jacket",16,514272
2507,506,2021-09-11,2021-09-27,Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,1029,90,2,180,1029,Trousers,Relaxed Leg,XL,yellow,95,54,"A yellow coloured, XL sized, Relaxed Leg Trousers",16,514452
2508,506,2021-09-11,2021-09-27,Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,757,109,2,218,757,Jacket,Peacoat,M,blue,102,71,"A blue coloured, M sized, Peacoat Jacket",16,514670
2509,506,2021-09-11,2021-09-27,Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,1078,93,3,279,1078,Trousers,Joggers,L,indigo,94,42,"A indigo coloured, L sized, Joggers Trousers",16,514949
2510,507,2021-06-20,2021-07-11,Aurie Margett,Agender,39,Amelieburgh,New South Wales,1145,102,1,102,1145,Trousers,Cargo Pants,XS,indigo,106,51,"A indigo coloured, XS sized, Cargo Pants Trousers",21,515051
2511,507,2021-06-20,2021-07-11,Aurie Margett,Agender,39,Amelieburgh,New South Wales,310,105,3,315,310,Shirt,Cuban Collar,XS,violet,93,49,"A violet coloured, XS sized, Cuban Collar Shirt",21,515366
